URLs, Status Code
https://www.latimes.com/california/story/2021-09-19/will-the-santa-monica-malibu-schools-divorce-go-forward-decision-may-be-imminent, 200
https://www.latimes.com/archives, 200
https://www.latimes.com/entertainment-arts/business, 200
https://www.latimes.com/la-hm-la-affairs-submission-guidelines-htmlstory.html, 200
https://www.latimes.com/sports/angels/story/2021-09-21/shohei-ohtani-has-angels-manager-joe-maddons-vote-for-mvp, 200
https://www.latimes.com/espanol/california/articulo/2021-09-22/patt-morrison-splitting-california, 200
https://www.latimes.com/california/story/2021-09-20/la-mayor-race-homeless-encampments, 200
https://www.latimes.com/chasemortgage, 200
https://www.latimes.com/espanol/entretenimiento/articulo/2021-09-22/un-coleccionista-de-coches-de-cars-entra-en-el-guinness-de-los-records, 200
https://www.latimes.com/lifestyle/image/story/2021-09-16/if-you-wear-paisaboys-you-might-be-in-on-l-a-streetwears-biggest-inside-joke, 200
https://www.latimes.com/food/recipes, 200
https://www.latimes.com/espanol/entretenimiento/articulo/2021-09-22/bad-bunny-va-por-el-record-de-ozuna-en-los-billboard-de-la-musica-latina, 200
https://www.latimes.com/people/jorge-castillo, 200
https://www.latimes.com/business/story/2021-09-21/after-a-wobbly-day-major-indexes-end-mixed-on-wall-street, 200
https://www.latimes.com/travel, 200
https://www.latimes.com/brandpublishing/business-advisory, 200
https://www.latimes.com/espanol/california/articulo/2021-09-21/el-secretario-de-turismo-de-mexico-llega-a-california-tocando-puertas, 200
https://www.latimes.com/espanol/california/articulo/2021-09-22/monoclonal-antibody-covid-treatment-hard-to-get-california, 200
https://www.latimes.com/obituaries/story/2021-09-21/sex-and-the-city-actor-willie-garson-dies-at-57, 200
https://www.latimes.com/nation/ct-joan-rivers-medical-malpractice-lawsuit-settled-20160512-story.html, 200
https://www.latimes.com/topic/guides, 200
https://www.latimes.com/world-nation/story/2021-09-11/abimael-guzman-head-of-shining-path-insurgency-dies-perus-government-says, 200
https://www.latimes.com/espanol/comida/articulo/2021-09-18/restaurante-california-comida-plantas-creatividad-rico-sabor, 200
https://www.latimes.com/california/story/2021-09-21/mental-health-in-latino-communities-we-want-to-hear-from-you, 200
